"conditionHit_1go","conditionHit_2go","conditionHit_3go","conditionHit_4go","conditioncorReject_2go","conditioncorReject_3go","conditioncorReject_4go","scanner1","scanner2","scanner3","scanner4","scanner5","RelativeRMS_mean_c"
0,0,1,0,0,0,0,1,0,0,0,0,0.03528195
0,0,0,1,0,0,0,1,0,0,0,0,0.03528195
0,0,0,0,1,0,0,1,0,0,0,0,0.03528195
0,0,0,0,0,1,0,1,0,0,0,0,0.03528195
0,0,0,0,0,0,1,1,0,0,0,0,0.03528195
1,0,0,0,0,0,0,1,0,0,0,0,0.25802695
0,1,0,0,0,0,0,1,0,0,0,0,0.25802695
0,0,1,0,0,0,0,1,0,0,0,0,0.25802695
0,0,0,1,0,0,0,1,0,0,0,0,0.25802695
0,0,0,0,1,0,0,1,0,0,0,0,0.25802695
0,0,0,0,0,1,0,1,0,0,0,0,0.25802695
0,0,0,0,0,0,1,1,0,0,0,0,0.25802695
1,0,0,0,0,0,0,1,0,0,0,0,0.31827695
0,1,0,0,0,0,0,1,0,0,0,0,0.31827695
0,0,1,0,0,0,0,1,0,0,0,0,0.31827695
0,0,0,1,0,0,0,1,0,0,0,0,0.31827695
0,0,0,0,1,0,0,1,0,0,0,0,0.31827695
0,0,0,0,0,1,0,1,0,0,0,0,0.31827695
0,0,0,0,0,0,1,1,0,0,0,0,0.31827695
1,0,0,0,0,0,0,0,0,0,1,0,-0.04142295
0,1,0,0,0,0,0,0,0,0,1,0,-0.04142295
0,0,1,0,0,0,0,0,0,0,1,0,-0.04142295
0,0,0,1,0,0,0,0,0,0,1,0,-0.04142295
0,0,0,0,1,0,0,0,0,0,1,0,-0.04142295
0,0,0,0,0,1,0,0,0,0,1,0,-0.04142295
0,0,0,0,0,0,1,0,0,0,1,0,-0.04142295
1,0,0,0,0,0,0,0,0,0,1,0,-0.03295965
0,1,0,0,0,0,0,0,0,0,1,0,-0.03295965
0,0,1,0,0,0,0,0,0,0,1,0,-0.03295965
0,0,0,1,0,0,0,0,0,0,1,0,-0.03295965
0,0,0,0,1,0,0,0,0,0,1,0,-0.03295965
0,0,0,0,0,1,0,0,0,0,1,0,-0.03295965
0,0,0,0,0,0,1,0,0,0,1,0,-0.03295965
1,0,0,0,0,0,0,0,0,0,0,1,0.03132295
0,1,0,0,0,0,0,0,0,0,0,1,0.03132295
0,0,1,0,0,0,0,0,0,0,0,1,0.03132295
0,0,0,1,0,0,0,0,0,0,0,1,0.03132295
0,0,0,0,1,0,0,0,0,0,0,1,0.03132295
0,0,0,0,0,1,0,0,0,0,0,1,0.03132295
0,0,0,0,0,0,1,0,0,0,0,1,0.03132295
1,0,0,0,0,0,0,0,0,0,0,1,0.11583695
0,1,0,0,0,0,0,0,0,0,0,1,0.11583695
0,0,1,0,0,0,0,0,0,0,0,1,0.11583695
0,0,0,1,0,0,0,0,0,0,0,1,0.11583695
0,0,0,0,1,0,0,0,0,0,0,1,0.11583695
0,0,0,0,0,1,0,0,0,0,0,1,0.11583695
0,0,0,0,0,0,1,0,0,0,0,1,0.11583695
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-0.06505335
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-0.06505335
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-0.06505335
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-0.06505335
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-0.06505335
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-0.06505335
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-0.06505335
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-0.05766475
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-0.05766475
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-0.05766475
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-0.05766475
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-0.05766475
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-0.05766475
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-0.05766475
1,0,0,0,0,0,0,0,0,0,0,1,-0.02559975
0,1,0,0,0,0,0,0,0,0,0,1,-0.02559975
0,0,1,0,0,0,0,0,0,0,0,1,-0.02559975
0,0,0,1,0,0,0,0,0,0,0,1,-0.02559975
0,0,0,0,1,0,0,0,0,0,0,1,-0.02559975
0,0,0,0,0,1,0,0,0,0,0,1,-0.02559975
0,0,0,0,0,0,1,0,0,0,0,1,-0.02559975
1,0,0,0,0,0,0,0,0,0,0,1,-0.01756975
0,1,0,0,0,0,0,0,0,0,0,1,-0.01756975
0,0,1,0,0,0,0,0,0,0,0,1,-0.01756975
0,0,0,1,0,0,0,0,0,0,0,1,-0.01756975
0,0,0,0,1,0,0,0,0,0,0,1,-0.01756975
0,0,0,0,0,1,0,0,0,0,0,1,-0.01756975
0,0,0,0,0,0,1,0,0,0,0,1,-0.01756975
1,0,0,0,0,0,0,1,0,0,0,0,0.27118795
0,1,0,0,0,0,0,1,0,0,0,0,0.27118795
0,0,1,0,0,0,0,1,0,0,0,0,0.27118795
0,0,0,1,0,0,0,1,0,0,0,0,0.27118795
0,0,0,0,1,0,0,1,0,0,0,0,0.27118795
0,0,0,0,0,1,0,1,0,0,0,0,0.27118795
0,0,0,0,0,0,1,1,0,0,0,0,0.27118795
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-0.03046485
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-0.03046485
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-0.03046485
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-0.03046485
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-0.03046485
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-0.03046485
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-0.03046485
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-0.00251815000000001
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-0.00251815000000001
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-0.00251815000000001
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-0.00251815000000001
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-0.00251815000000001
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-0.00251815000000001
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-0.00251815000000001
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-0.02674545
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-0.02674545
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-0.02674545
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-0.02674545
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-0.02674545
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-0.02674545
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-0.02674545
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-0.01523935
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-0.01523935
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-0.01523935
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-0.01523935
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-0.01523935
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-0.01523935
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-0.01523935
1,0,0,0,0,0,0,0,1,0,0,0,-0.05330815
0,1,0,0,0,0,0,0,1,0,0,0,-0.05330815
0,0,1,0,0,0,0,0,1,0,0,0,-0.05330815
0,0,0,1,0,0,0,0,1,0,0,0,-0.05330815
0,0,0,0,1,0,0,0,1,0,0,0,-0.05330815
0,0,0,0,0,1,0,0,1,0,0,0,-0.05330815
0,0,0,0,0,0,1,0,1,0,0,0,-0.05330815
1,0,0,0,0,0,0,0,1,0,0,0,-0.03534985
0,1,0,0,0,0,0,0,1,0,0,0,-0.03534985
0,0,1,0,0,0,0,0,1,0,0,0,-0.03534985
0,0,0,1,0,0,0,0,1,0,0,0,-0.03534985
0,0,0,0,1,0,0,0,1,0,0,0,-0.03534985
0,0,0,0,0,1,0,0,1,0,0,0,-0.03534985
0,0,0,0,0,0,1,0,1,0,0,0,-0.03534985
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-0.06070465
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-0.06070465
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-0.06070465
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-0.06070465
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-0.06070465
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-0.06070465
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-0.06070465
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-0.03658815
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-0.03658815
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-0.03658815
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-0.03658815
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-0.03658815
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-0.03658815
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-0.03658815
1,0,0,0,0,0,0,1,0,0,0,0,0.73240795
0,1,0,0,0,0,0,1,0,0,0,0,0.73240795
0,0,1,0,0,0,0,1,0,0,0,0,0.73240795
0,0,0,1,0,0,0,1,0,0,0,0,0.73240795
0,0,0,0,1,0,0,1,0,0,0,0,0.73240795
0,0,0,0,0,1,0,1,0,0,0,0,0.73240795
0,0,0,0,0,0,1,1,0,0,0,0,0.73240795
1,0,0,0,0,0,0,1,0,0,0,0,0.31283895
0,1,0,0,0,0,0,1,0,0,0,0,0.31283895
0,0,1,0,0,0,0,1,0,0,0,0,0.31283895
0,0,0,1,0,0,0,1,0,0,0,0,0.31283895
0,0,0,0,1,0,0,1,0,0,0,0,0.31283895
0,0,0,0,0,1,0,1,0,0,0,0,0.31283895
0,0,0,0,0,0,1,1,0,0,0,0,0.31283895
1,0,0,0,0,0,0,0,1,0,0,0,0.02802695
0,1,0,0,0,0,0,0,1,0,0,0,0.02802695
0,0,1,0,0,0,0,0,1,0,0,0,0.02802695
0,0,0,1,0,0,0,0,1,0,0,0,0.02802695
0,0,0,0,1,0,0,0,1,0,0,0,0.02802695
0,0,0,0,0,1,0,0,1,0,0,0,0.02802695
0,0,0,0,0,0,1,0,1,0,0,0,0.02802695
1,0,0,0,0,0,0,0,1,0,0,0,0.03406895
0,1,0,0,0,0,0,0,1,0,0,0,0.03406895
0,0,1,0,0,0,0,0,1,0,0,0,0.03406895
0,0,0,1,0,0,0,0,1,0,0,0,0.03406895
0,0,0,0,1,0,0,0,1,0,0,0,0.03406895
0,0,0,0,0,1,0,0,1,0,0,0,0.03406895
0,0,0,0,0,0,1,0,1,0,0,0,0.03406895
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0.02714795
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0.02714795
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,0.02714795
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,0.02714795
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,0.02714795
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,0.02714795
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0.02714795
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0.06701095
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0.06701095
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,0.06701095
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,0.06701095
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,0.06701095
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,0.06701095
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0.06701095
1,0,0,0,0,0,0,0,1,0,0,0,-0.04533115
0,1,0,0,0,0,0,0,1,0,0,0,-0.04533115
0,0,1,0,0,0,0,0,1,0,0,0,-0.04533115
0,0,0,1,0,0,0,0,1,0,0,0,-0.04533115
0,0,0,0,1,0,0,0,1,0,0,0,-0.04533115
0,0,0,0,0,1,0,0,1,0,0,0,-0.04533115
0,0,0,0,0,0,1,0,1,0,0,0,-0.04533115
1,0,0,0,0,0,0,0,1,0,0,0,-0.04572095
0,1,0,0,0,0,0,0,1,0,0,0,-0.04572095
0,0,1,0,0,0,0,0,1,0,0,0,-0.04572095
0,0,0,1,0,0,0,0,1,0,0,0,-0.04572095
0,0,0,0,1,0,0,0,1,0,0,0,-0.04572095
0,0,0,0,0,1,0,0,1,0,0,0,-0.04572095
0,0,0,0,0,0,1,0,1,0,0,0,-0.04572095
1,0,0,0,0,0,0,0,1,0,0,0,-0.02887045
0,1,0,0,0,0,0,0,1,0,0,0,-0.02887045
0,0,1,0,0,0,0,0,1,0,0,0,-0.02887045
0,0,0,1,0,0,0,0,1,0,0,0,-0.02887045
0,0,0,0,1,0,0,0,1,0,0,0,-0.02887045
0,0,0,0,0,1,0,0,1,0,0,0,-0.02887045
1,0,0,0,0,0,0,0,1,0,0,0,-0.01066215
0,1,0,0,0,0,0,0,1,0,0,0,-0.01066215
0,0,1,0,0,0,0,0,1,0,0,0,-0.01066215
0,0,0,1,0,0,0,0,1,0,0,0,-0.01066215
0,0,0,0,1,0,0,0,1,0,0,0,-0.01066215
0,0,0,0,0,1,0,0,1,0,0,0,-0.01066215
0,0,0,0,0,0,1,0,1,0,0,0,-0.01066215
1,0,0,0,0,0,0,1,0,0,0,0,-0.04803685
0,1,0,0,0,0,0,1,0,0,0,0,-0.04803685
0,0,1,0,0,0,0,1,0,0,0,0,-0.04803685
0,0,0,1,0,0,0,1,0,0,0,0,-0.04803685
0,0,0,0,1,0,0,1,0,0,0,0,-0.04803685
0,0,0,0,0,1,0,1,0,0,0,0,-0.04803685
0,0,0,0,0,0,1,1,0,0,0,0,-0.04803685
1,0,0,0,0,0,0,1,0,0,0,0,-0.01005675
0,1,0,0,0,0,0,1,0,0,0,0,-0.01005675
0,0,1,0,0,0,0,1,0,0,0,0,-0.01005675
0,0,0,1,0,0,0,1,0,0,0,0,-0.01005675
0,0,0,0,1,0,0,1,0,0,0,0,-0.01005675
0,0,0,0,0,1,0,1,0,0,0,0,-0.01005675
0,0,0,0,0,0,1,1,0,0,0,0,-0.01005675
1,0,0,0,0,0,0,0,1,0,0,0,0.21366895
0,1,0,0,0,0,0,0,1,0,0,0,0.21366895
0,0,1,0,0,0,0,0,1,0,0,0,0.21366895
0,0,0,1,0,0,0,0,1,0,0,0,0.21366895
0,0,0,0,1,0,0,0,1,0,0,0,0.21366895
0,0,0,0,0,1,0,0,1,0,0,0,0.21366895
0,0,0,0,0,0,1,0,1,0,0,0,0.21366895
1,0,0,0,0,0,0,0,1,0,0,0,0.13089595
0,1,0,0,0,0,0,0,1,0,0,0,0.13089595
0,0,1,0,0,0,0,0,1,0,0,0,0.13089595
0,0,0,1,0,0,0,0,1,0,0,0,0.13089595
0,0,0,0,1,0,0,0,1,0,0,0,0.13089595
0,0,0,0,0,1,0,0,1,0,0,0,0.13089595
0,0,0,0,0,0,1,0,1,0,0,0,0.13089595
1,0,0,0,0,0,0,0,0,1,0,0,-0.03076635
0,1,0,0,0,0,0,0,0,1,0,0,-0.03076635
0,0,1,0,0,0,0,0,0,1,0,0,-0.03076635
0,0,0,1,0,0,0,0,0,1,0,0,-0.03076635
0,0,0,0,1,0,0,0,0,1,0,0,-0.03076635
0,0,0,0,0,1,0,0,0,1,0,0,-0.03076635
0,0,0,0,0,0,1,0,0,1,0,0,-0.03076635
1,0,0,0,0,0,0,0,0,1,0,0,0.01862995
0,1,0,0,0,0,0,0,0,1,0,0,0.01862995
0,0,1,0,0,0,0,0,0,1,0,0,0.01862995
0,0,0,1,0,0,0,0,0,1,0,0,0.01862995
0,0,0,0,1,0,0,0,0,1,0,0,0.01862995
0,0,0,0,0,1,0,0,0,1,0,0,0.01862995
0,0,0,0,0,0,1,0,0,1,0,0,0.01862995
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-0.05845755
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-0.05845755
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-0.05845755
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-0.05845755
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-0.05845755
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-0.05845755
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-0.05845755
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-0.04381525
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-0.04381525
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-0.04381525
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-0.04381525
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-0.04381525
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-0.04381525
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-0.04381525
1,0,0,0,0,0,0,0,1,0,0,0,-0.01773305
0,1,0,0,0,0,0,0,1,0,0,0,-0.01773305
0,0,1,0,0,0,0,0,1,0,0,0,-0.01773305
0,0,0,1,0,0,0,0,1,0,0,0,-0.01773305
0,0,0,0,1,0,0,0,1,0,0,0,-0.01773305
0,0,0,0,0,0,1,0,1,0,0,0,-0.01773305
1,0,0,0,0,0,0,0,1,0,0,0,0.01458695
0,1,0,0,0,0,0,0,1,0,0,0,0.01458695
0,0,1,0,0,0,0,0,1,0,0,0,0.01458695
0,0,0,1,0,0,0,0,1,0,0,0,0.01458695
0,0,0,0,1,0,0,0,1,0,0,0,0.01458695
0,0,0,0,0,1,0,0,1,0,0,0,0.01458695
0,0,0,0,0,0,1,0,1,0,0,0,0.01458695
1,0,0,0,0,0,0,1,0,0,0,0,0.06829695
0,1,0,0,0,0,0,1,0,0,0,0,0.06829695
0,0,1,0,0,0,0,1,0,0,0,0,0.06829695
0,0,0,1,0,0,0,1,0,0,0,0,0.06829695
0,0,0,0,1,0,0,1,0,0,0,0,0.06829695
0,0,0,0,0,1,0,1,0,0,0,0,0.06829695
0,0,0,0,0,0,1,1,0,0,0,0,0.06829695
1,0,0,0,0,0,0,1,0,0,0,0,0.10668495
0,1,0,0,0,0,0,1,0,0,0,0,0.10668495
0,0,1,0,0,0,0,1,0,0,0,0,0.10668495
0,0,0,1,0,0,0,1,0,0,0,0,0.10668495
0,0,0,0,1,0,0,1,0,0,0,0,0.10668495
0,0,0,0,0,1,0,1,0,0,0,0,0.10668495
0,0,0,0,0,0,1,1,0,0,0,0,0.10668495
1,0,0,0,0,0,0,1,0,0,0,0,0.09063195
0,1,0,0,0,0,0,1,0,0,0,0,0.09063195
0,0,1,0,0,0,0,1,0,0,0,0,0.09063195
0,0,0,1,0,0,0,1,0,0,0,0,0.09063195
0,0,0,0,1,0,0,1,0,0,0,0,0.09063195
0,0,0,0,0,1,0,1,0,0,0,0,0.09063195
0,0,0,0,0,0,1,1,0,0,0,0,0.09063195
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0.03237095
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0.03237095
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,0.03237095
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,0.03237095
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,0.03237095
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,0.03237095
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0.03237095
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0.05978795
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0.05978795
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,0.05978795
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,0.05978795
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,0.05978795
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,0.05978795
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0.05978795
1,0,0,0,0,0,0,1,0,0,0,0,-0.04328425
0,1,0,0,0,0,0,1,0,0,0,0,-0.04328425
0,0,1,0,0,0,0,1,0,0,0,0,-0.04328425
0,0,0,1,0,0,0,1,0,0,0,0,-0.04328425
0,0,0,0,1,0,0,1,0,0,0,0,-0.04328425
0,0,0,0,0,1,0,1,0,0,0,0,-0.04328425
0,0,0,0,0,0,1,1,0,0,0,0,-0.04328425
1,0,0,0,0,0,0,1,0,0,0,0,-0.01757065
0,1,0,0,0,0,0,1,0,0,0,0,-0.01757065
0,0,1,0,0,0,0,1,0,0,0,0,-0.01757065
0,0,0,1,0,0,0,1,0,0,0,0,-0.01757065
0,0,0,0,1,0,0,1,0,0,0,0,-0.01757065
0,0,0,0,0,1,0,1,0,0,0,0,-0.01757065
0,0,0,0,0,0,1,1,0,0,0,0,-0.01757065
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0.33946995
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0.33946995
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,0.33946995
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,0.33946995
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,0.33946995
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,0.33946995
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0.33946995
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0.22095495
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0.22095495
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,0.22095495
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,0.22095495
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,0.22095495
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,0.22095495
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0.22095495
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-0.01160665
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-0.01160665
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-0.01160665
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-0.01160665
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-0.01160665
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-0.01160665
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-0.01160665
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-0.01512695
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-0.01512695
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-0.01512695
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-0.01512695
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-0.01512695
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-0.01512695
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-0.01512695
1,0,0,0,0,0,0,0,1,0,0,0,-0.04712615
0,1,0,0,0,0,0,0,1,0,0,0,-0.04712615
0,0,1,0,0,0,0,0,1,0,0,0,-0.04712615
0,0,0,1,0,0,0,0,1,0,0,0,-0.04712615
0,0,0,0,1,0,0,0,1,0,0,0,-0.04712615
0,0,0,0,0,1,0,0,1,0,0,0,-0.04712615
0,0,0,0,0,0,1,0,1,0,0,0,-0.04712615
1,0,0,0,0,0,0,0,1,0,0,0,-0.02760665
0,1,0,0,0,0,0,0,1,0,0,0,-0.02760665
0,0,1,0,0,0,0,0,1,0,0,0,-0.02760665
0,0,0,1,0,0,0,0,1,0,0,0,-0.02760665
0,0,0,0,1,0,0,0,1,0,0,0,-0.02760665
0,0,0,0,0,1,0,0,1,0,0,0,-0.02760665
0,0,0,0,0,0,1,0,1,0,0,0,-0.02760665
1,0,0,0,0,0,0,0,1,0,0,0,-0.05798865
0,1,0,0,0,0,0,0,1,0,0,0,-0.05798865
0,0,1,0,0,0,0,0,1,0,0,0,-0.05798865
0,0,0,1,0,0,0,0,1,0,0,0,-0.05798865
0,0,0,0,1,0,0,0,1,0,0,0,-0.05798865
0,0,0,0,0,1,0,0,1,0,0,0,-0.05798865
0,0,0,0,0,0,1,0,1,0,0,0,-0.05798865
1,0,0,0,0,0,0,0,1,0,0,0,-0.04748495
0,1,0,0,0,0,0,0,1,0,0,0,-0.04748495
0,0,1,0,0,0,0,0,1,0,0,0,-0.04748495
0,0,0,1,0,0,0,0,1,0,0,0,-0.04748495
0,0,0,0,1,0,0,0,1,0,0,0,-0.04748495
0,0,0,0,0,1,0,0,1,0,0,0,-0.04748495
0,0,0,0,0,0,1,0,1,0,0,0,-0.04748495
1,0,0,0,0,0,0,0,1,0,0,0,0.02324795
0,1,0,0,0,0,0,0,1,0,0,0,0.02324795
0,0,1,0,0,0,0,0,1,0,0,0,0.02324795
0,0,0,1,0,0,0,0,1,0,0,0,0.02324795
0,0,0,0,1,0,0,0,1,0,0,0,0.02324795
0,0,0,0,0,1,0,0,1,0,0,0,0.02324795
0,0,0,0,0,0,1,0,1,0,0,0,0.02324795
1,0,0,0,0,0,0,0,1,0,0,0,0.05060495
0,1,0,0,0,0,0,0,1,0,0,0,0.05060495
0,0,1,0,0,0,0,0,1,0,0,0,0.05060495
0,0,0,1,0,0,0,0,1,0,0,0,0.05060495
0,0,0,0,1,0,0,0,1,0,0,0,0.05060495
0,0,0,0,0,1,0,0,1,0,0,0,0.05060495
0,0,0,0,0,0,1,0,1,0,0,0,0.05060495
1,0,0,0,0,0,0,1,0,0,0,0,-0.04667685
0,1,0,0,0,0,0,1,0,0,0,0,-0.04667685
0,0,1,0,0,0,0,1,0,0,0,0,-0.04667685
0,0,0,1,0,0,0,1,0,0,0,0,-0.04667685
0,0,0,0,1,0,0,1,0,0,0,0,-0.04667685
0,0,0,0,0,1,0,1,0,0,0,0,-0.04667685
0,0,0,0,0,0,1,1,0,0,0,0,-0.04667685
1,0,0,0,0,0,0,1,0,0,0,0,0.03066795
0,1,0,0,0,0,0,1,0,0,0,0,0.03066795
0,0,1,0,0,0,0,1,0,0,0,0,0.03066795
0,0,0,1,0,0,0,1,0,0,0,0,0.03066795
0,0,0,0,1,0,0,1,0,0,0,0,0.03066795
0,0,0,0,0,1,0,1,0,0,0,0,0.03066795
0,0,0,0,0,0,1,1,0,0,0,0,0.03066795
1,0,0,0,0,0,0,1,0,0,0,0,-0.01645665
0,1,0,0,0,0,0,1,0,0,0,0,-0.01645665
0,0,1,0,0,0,0,1,0,0,0,0,-0.01645665
0,0,0,1,0,0,0,1,0,0,0,0,-0.01645665
0,0,0,0,1,0,0,1,0,0,0,0,-0.01645665
0,0,0,0,0,1,0,1,0,0,0,0,-0.01645665
0,0,0,0,0,0,1,1,0,0,0,0,-0.01645665
1,0,0,0,0,0,0,1,0,0,0,0,0.16031395
0,1,0,0,0,0,0,1,0,0,0,0,0.16031395
0,0,1,0,0,0,0,1,0,0,0,0,0.16031395
0,0,0,1,0,0,0,1,0,0,0,0,0.16031395
0,0,0,0,1,0,0,1,0,0,0,0,0.16031395
0,0,0,0,0,1,0,1,0,0,0,0,0.16031395
0,0,0,0,0,0,1,1,0,0,0,0,0.16031395
1,0,0,0,0,0,0,0,1,0,0,0,-0.05693985
0,1,0,0,0,0,0,0,1,0,0,0,-0.05693985
0,0,1,0,0,0,0,0,1,0,0,0,-0.05693985
0,0,0,1,0,0,0,0,1,0,0,0,-0.05693985
0,0,0,0,1,0,0,0,1,0,0,0,-0.05693985
0,0,0,0,0,1,0,0,1,0,0,0,-0.05693985
0,0,0,0,0,0,1,0,1,0,0,0,-0.05693985
1,0,0,0,0,0,0,0,1,0,0,0,-0.07446865
0,1,0,0,0,0,0,0,1,0,0,0,-0.07446865
0,0,1,0,0,0,0,0,1,0,0,0,-0.07446865
